student_reg_no,course_code,created_at,updated_at,is_reguler
THAWSNT626,DPNTMI2S559,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSNT626,DPNTCOS798,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT626,DPNTMI1S551,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSNT626,DPNT801,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT627,DPNT501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSNT627,DPNTMI1S551,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT627,DPNTMI2S667,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT627,DPNT803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT628,DPNTMI2S667,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT628,DPNT201,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT628,DPNT403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT628,DPNT302,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSNT629,DPNTCOS798,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT629,DPNT402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT629,DPNT101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSNT630,DPNTMI1S132,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSNT630,DPNTMI1S551,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT630,DPNTMI1S687,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSNT630,DPNTCOS475,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT631,DPNTMI1S551,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT631,DPNT701,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT631,DPNTMI1S333,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT632,DPNT803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT632,DPNTMI1S333,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT632,DPNT501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT633,DPNTMI2S667,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT633,DPNT301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT633,DPNTMI2S446,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT634,DPNT601,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT634,DPNT202,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT634,DPNTCOS798,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT635,DPNTCOS517,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSNT635,DPNTCOS798,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSNT635,DPNT702,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT635,DPNT801,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT636,DPNTCOS804,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT636,DPNT602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT636,DPNTMI1S333,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSNT636,DPSECOS635,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT637,DPNTCOS475,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT637,DPNT803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT637,DPNTMI1S761,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT638,DPNT803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT638,DPNTMI1S761,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT638,DPNT202,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT639,DPNT203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT639,DPNT103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT639,DPNT802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT639,DPNTMI1S824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT640,DPNT101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSNT640,DPNTMI1S687,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSNT640,DPNTMI2S797,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH601,DPPH301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH601,DPPHMI2S784,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH601,DPPH502,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH601,DPPH803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH602,DPPH602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH602,DPPHMI1S385,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH602,DPPH701,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH602,DPPH403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH602,DPENMI1S273,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH603,DPPH402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH603,DPPH102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH603,DPPHMI1S678,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH603,DPAEMI1S824,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH604,DPPHCOS589,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH604,DPPHMI1S228,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH604,DPPHMI2S820,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH604,DPCS101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH605,DPPH101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH605,DPPH501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH605,DPPHMI1S228,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH605,DPPHCOS631,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH606,DPPH403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH606,DPPH103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH606,DPPHMI1S588,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH606,DPPHMI2S239,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH606,DPAECOS566,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH607,DPPHCOS320,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH607,DPPH501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH607,DPPHCOS438,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH607,DPPH103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH608,DPPHMI1S419,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH608,DPPHMI1S385,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH608,DPPH803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH608,DPPH703,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH609,DPPHMI2S664,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH609,DPPH703,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH609,DPPHCOS589,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH609,DPPH203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH610,DPPH202,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH610,DPPH302,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH610,DPPHCOS438,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH610,DPPH802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH611,DPPHMI1S419,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH611,DPPHCOS847,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH611,DPPHCOS589,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH611,DPPH301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH612,DPPHMI1S385,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH612,DPPH202,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH612,DPPH602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH613,DPPH601,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH613,DPPHCOS767,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH613,DPPH502,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH614,DPPH303,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH614,DPPHCOS267,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH614,DPPH603,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH614,DPPH601,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH615,DPPH502,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH615,DPPH701,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH615,DPPH203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH615,DPPHCOS631,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH616,DPPH102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH616,DPPH403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH616,DPPH203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH617,DPPHMI1S588,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH617,DPPH403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH617,DPPH603,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH617,DPPHMI1S228,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH618,DPPHMI1S588,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH618,DPPHCOS267,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH618,DPPHMI2S784,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH618,DPPHCOS589,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH619,DPPH302,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH619,DPPH303,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH619,DPPH603,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH620,DPPH302,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH620,DPPHMI2S418,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH620,DPPH602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH621,DPPHMI1S678,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH621,DPPHMI2S349,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH621,DPPH101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH621,DPPHMI2S239,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH622,DPPH502,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH622,DPPH802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH622,DPPH203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH623,DPPH803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH623,DPPHMI1S850,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH623,DPPHMI2S820,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH624,DPPHMI2S418,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH624,DPPH603,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH624,DPPH702,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH624,DPPH503,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH625,DPPH503,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH625,DPPHCOS438,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH625,DPPH302,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH625,DPPHMI2S239,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH626,DPPH203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH626,DPPHMI2S541,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH626,DPPHCOS320,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH627,DPPH025,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH627,DPPH702,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH627,DPPHMI1S385,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH627,DPPHMI2S349,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH627,DPIT702,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH628,DPPH025,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH628,DPPH803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH628,DPPH403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH629,DPPHMI2S418,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH629,DPPHMI1S588,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH629,DPPHCOS438,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH630,DPPH503,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH630,DPPH203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH630,DPPH202,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH631,DPPHCOS767,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH631,DPPH803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH631,DPPHCOS589,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH631,DPPHMI1S588,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH632,DPPH101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH632,DPPH025,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH632,DPPH103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH633,DPPHCOS847,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH633,DPPH601,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH633,DPPHCOS589,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH633,DPPHMI2S239,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH634,DPPH101,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH634,DPPH803,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH634,DPPH802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH635,DPPHCOS267,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH635,DPPHMI2S418,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH635,DPPHMI1S419,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH636,DPPHMI1S588,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH636,DPPH403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH636,DPPHMI1S678,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH636,DPPHMI2S541,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH636,DPEEMJS480,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH637,DPPH025,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH637,DPPH503,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH637,DPPHCOS320,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH637,DPCE2103,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH638,DPPHCOS438,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH638,DPPH502,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH638,DPPH703,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH638,DPAE802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH639,DPPHMI1S850,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH639,DPPHCOS438,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH639,DPPH303,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH640,DPPH403,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH640,DPPH201,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSPH640,DPPH102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSPH640,DPMS202,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2601,DPCE2102,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2601,DPCE2MI2S779,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2601,DPCE2MI1S157,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2601,DPCE2MI1S597,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2602,DPCE2COS805,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2602,DPCE2MI2S588,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2602,DPCE2COS117,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2603,DPCE2MI1S895,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2603,DPCE2MI1S157,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2603,DPCE2301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2604,DPCE2MI1S597,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2604,DPCE2COS480,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2604,DPCE2COS290,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2605,DPCE2COS317,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2605,DPCE2301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2605,DPCE2MI1S286,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2606,DPCE2203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2606,DPCE2MI2S643,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2606,DPCE2COS290,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2606,DPCE2501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2606,DPMEMI1S300,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2607,DPCE2602,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2607,DPCE2MI1S157,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2607,DPCE2203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2607,DPCE2MI2S872,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2608,DPCE2301,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2608,DPCE2402,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2608,DPCE2501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2608,DPCE2203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2609,DPCE2203,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2609,DPCE2COS619,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2609,DPCE2COS317,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2610,DPCE2COS117,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2610,DPCE2201,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2610,DPCE2MI2S779,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2611,DPCE2MI1S765,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2611,DPCE2802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2611,DPCE2MI1S597,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2611,DPCE2MI2S290,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2612,DPCE2801,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2612,DPCE2COS480,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2612,DPCE2802,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2613,DPCE2COS544,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2613,DPCE2MI1S490,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2613,DPCE2702,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2613,DPCE2MI2S429,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2614,DPCE2501,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2614,DPCE2201,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2614,DPCE2303,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2615,DPCE2MI2S181,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2615,DPCE2MI1S600,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2615,DPCE2502,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2616,DPCE2MI2S429,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2616,DPCE2MI2S588,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,False
THAWSCE2616,DPCE2702,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
THAWSCE2616,DPCE2COS619,2025-01-10T16:00:16.130197+00,2025-01-10T16:00:16.130197+00,True
